sales_key,sales_code,sales_date_key,customer_key,employee_key,store_key,payment_key,promotion_key,sales_status,invoice_number
2176,SAL002176,20220915,111,172,15,12,,Completed,INV-202209-002176
2177,SAL002177,20231128,362,160,14,4,,Completed,INV-202311-002177
2178,SAL002178,20230329,157,219,19,15,,Completed,INV-202303-002178
2179,SAL002179,20240510,283,219,19,6,,Completed,INV-202405-002179
2180,SAL002180,20260710,790,25,3,15,,Completed,INV-202607-002180
2181,SAL002181,20250211,128,262,22,3,,Completed,INV-202502-002181
2182,SAL002182,20260712,382,54,5,7,,Completed,INV-202607-002182
2183,SAL002183,20221027,944,89,8,11,,Completed,INV-202210-002183
2184,SAL002184,20251102,425,165,14,2,30.0,Completed,INV-202511-002184
2185,SAL002185,20230404,320,167,14,5,,Completed,INV-202304-002185
2186,SAL002186,20260503,746,150,13,6,29.0,Completed,INV-202605-002186
2187,SAL002187,20240121,729,239,20,15,,Completed,INV-202401-002187
2188,SAL002188,20260109,768,271,23,9,,Completed,INV-202601-002188
2189,SAL002189,20250612,39,67,6,8,,Completed,INV-202506-002189
2190,SAL002190,20250316,167,282,24,12,18.0,Completed,INV-202503-002190
2191,SAL002191,20230924,946,131,11,18,,Completed,INV-202309-002191
2192,SAL002192,20260721,702,60,5,17,,Completed,INV-202607-002192
2193,SAL002193,20230930,25,288,24,7,,Completed,INV-202309-002193
2194,SAL002194,20251031,809,298,25,17,,Pending,INV-202510-002194
2195,SAL002195,20220917,955,284,24,2,,Completed,INV-202209-002195
2196,SAL002196,20230517,629,184,16,7,,Pending,INV-202305-002196
2197,SAL002197,20241016,790,103,9,3,,Completed,INV-202410-002197
2198,SAL002198,20260219,576,86,8,8,,Completed,INV-202602-002198
2199,SAL002199,20240717,261,293,25,2,,Completed,INV-202407-002199
2200,SAL002200,20230321,159,149,13,7,,Pending,INV-202303-002200
2201,SAL002201,20241230,868,192,16,8,,Completed,INV-202412-002201
2202,SAL002202,20231102,840,231,20,18,,Completed,INV-202311-002202
2203,SAL002203,20220512,314,261,22,13,,Completed,INV-202205-002203
2204,SAL002204,20241224,214,47,4,12,17.0,Completed,INV-202412-002204
2205,SAL002205,20250112,159,58,5,10,5.0,Completed,INV-202501-002205
2206,SAL002206,20241130,408,64,6,14,,Completed,INV-202411-002206
2207,SAL002207,20220801,56,236,20,14,,Completed,INV-202208-002207
2208,SAL002208,20260609,117,48,4,15,47.0,Completed,INV-202606-002208
2209,SAL002209,20240326,259,218,19,15,,Completed,INV-202403-002209
2210,SAL002210,20230209,317,268,23,10,,Completed,INV-202302-002210
2211,SAL002211,20251209,274,27,3,11,,Completed,INV-202512-002211
2212,SAL002212,20260510,534,26,3,15,,Pending,INV-202605-002212
2213,SAL002213,20230701,772,223,19,16,,Completed,INV-202307-002213
2214,SAL002214,20241113,124,55,5,17,26.0,Completed,INV-202411-002214
2215,SAL002215,20240614,329,184,16,4,,Completed,INV-202406-002215
2216,SAL002216,20231116,196,255,22,14,,Completed,INV-202311-002216
2217,SAL002217,20220115,3,94,8,2,,Pending,INV-202201-002217
2218,SAL002218,20221002,835,212,18,3,,Completed,INV-202210-002218
2219,SAL002219,20220527,820,87,8,6,,Completed,INV-202205-002219
2220,SAL002220,20220922,155,49,5,7,,Completed,INV-202209-002220
2221,SAL002221,20230126,37,29,3,15,,Completed,INV-202301-002221
2222,SAL002222,20250315,675,50,5,6,,Completed,INV-202503-002222
2223,SAL002223,20251217,868,180,15,17,,Completed,INV-202512-002223
2224,SAL002224,20240405,542,33,3,8,,Pending,INV-202404-002224
2225,SAL002225,20220106,201,268,23,7,,Pending,INV-202201-002225
2226,SAL002226,20220305,117,119,10,3,,Completed,INV-202203-002226
2227,SAL002227,20220519,197,105,9,15,,Completed,INV-202205-002227
2228,SAL002228,20250518,215,129,11,5,34.0,Completed,INV-202505-002228
2229,SAL002229,20221101,861,239,20,15,,Completed,INV-202211-002229
2230,SAL002230,20231106,684,220,19,2,,Completed,INV-202311-002230
2231,SAL002231,20260517,965,51,5,18,38.0,Completed,INV-202605-002231
2232,SAL002232,20250527,445,57,5,16,,Cancelled,INV-202505-002232
2233,SAL002233,20260710,597,60,5,3,,Completed,INV-202607-002233
2234,SAL002234,20240613,466,139,12,12,,Pending,INV-202406-002234
2235,SAL002235,20230406,698,127,11,12,,Completed,INV-202304-002235
2236,SAL002236,20240427,746,161,14,13,,Completed,INV-202404-002236
2237,SAL002237,20240108,49,216,18,11,,Completed,INV-202401-002237
2238,SAL002238,20260122,736,165,14,6,,Completed,INV-202601-002238
2239,SAL002239,20221010,133,121,11,15,,Completed,INV-202210-002239
2240,SAL002240,20250306,1,255,22,7,,Completed,INV-202503-002240
2241,SAL002241,20230404,320,161,14,8,,Completed,INV-202304-002241
2242,SAL002242,20220309,594,93,8,5,,Completed,INV-202203-002242
2243,SAL002243,20260705,171,201,17,5,47.0,Completed,INV-202607-002243
2244,SAL002244,20250914,461,56,5,7,,Completed,INV-202509-002244
2245,SAL002245,20230730,567,170,15,10,,Completed,INV-202307-002245
2246,SAL002246,20240315,55,175,15,8,,Completed,INV-202403-002246
2247,SAL002247,20240421,699,260,22,6,,Completed,INV-202404-002247
2248,SAL002248,20241030,499,24,2,15,,Completed,INV-202410-002248
2249,SAL002249,20250827,436,283,24,3,40.0,Completed,INV-202508-002249
2250,SAL002250,20251218,918,67,6,5,45.0,Completed,INV-202512-002250
2251,SAL002251,20220216,79,195,17,15,,Completed,INV-202202-002251
2252,SAL002252,20240203,179,61,6,3,,Completed,INV-202402-002252
2253,SAL002253,20231027,676,266,23,5,,Completed,INV-202310-002253
2254,SAL002254,20220211,582,190,16,10,,Completed,INV-202202-002254
2255,SAL002255,20240909,301,166,14,1,17.0,Completed,INV-202409-002255
2256,SAL002256,20250511,15,194,17,14,,Completed,INV-202505-002256
2257,SAL002257,20230111,420,256,22,5,,Completed,INV-202301-002257
2258,SAL002258,20250227,140,126,11,5,,Completed,INV-202502-002258
2259,SAL002259,20220731,433,161,14,13,,Completed,INV-202207-002259
2260,SAL002260,20240814,269,57,5,13,,Completed,INV-202408-002260
2261,SAL002261,20230212,1000,185,16,15,,Completed,INV-202302-002261
2262,SAL002262,20230302,462,290,25,4,,Completed,INV-202303-002262
2263,SAL002263,20260415,191,64,6,3,,Completed,INV-202604-002263
2264,SAL002264,20231124,657,155,13,1,,Completed,INV-202311-002264
2265,SAL002265,20250425,753,47,4,8,5.0,Completed,INV-202504-002265
2266,SAL002266,20220706,411,31,3,15,,Completed,INV-202207-002266
2267,SAL002267,20240622,912,281,24,7,,Completed,INV-202406-002267
2268,SAL002268,20250514,891,56,5,6,,Completed,INV-202505-002268
2269,SAL002269,20260221,235,255,22,3,,Completed,INV-202602-002269
2270,SAL002270,20250526,949,231,20,10,20.0,Completed,INV-202505-002270
2271,SAL002271,20250702,230,129,11,10,,Pending,INV-202507-002271
2272,SAL002272,20250418,25,164,14,8,,Completed,INV-202504-002272
2273,SAL002273,20240611,809,208,18,4,,Completed,INV-202406-002273
2274,SAL002274,20241222,245,89,8,2,,Completed,INV-202412-002274
2275,SAL002275,20250828,295,292,25,8,,Completed,INV-202508-002275
2276,SAL002276,20221020,487,220,19,4,,Completed,INV-202210-002276
2277,SAL002277,20230418,518,240,20,13,,Completed,INV-202304-002277
2278,SAL002278,20251111,455,149,13,7,45.0,Completed,INV-202511-002278
2279,SAL002279,20251022,323,251,21,17,,Completed,INV-202510-002279
2280,SAL002280,20250429,975,197,17,14,5.0,Completed,INV-202504-002280
2281,SAL002281,20260512,349,267,23,4,,Completed,INV-202605-002281
2282,SAL002282,20220922,470,144,12,6,,Completed,INV-202209-002282
2283,SAL002283,20220428,992,261,22,4,,Pending,INV-202204-002283
2284,SAL002284,20221222,137,264,22,8,,Completed,INV-202212-002284
2285,SAL002285,20251107,221,200,17,17,,Pending,INV-202511-002285
2286,SAL002286,20251126,703,192,16,3,,Completed,INV-202511-002286
2287,SAL002287,20220615,528,241,21,16,,Completed,INV-202206-002287
2288,SAL002288,20220414,28,215,18,18,,Completed,INV-202204-002288
2289,SAL002289,20260116,571,206,18,8,,Completed,INV-202601-002289
2290,SAL002290,20240910,233,54,5,15,,Completed,INV-202409-002290
2291,SAL002291,20250109,500,251,21,5,,Completed,INV-202501-002291
2292,SAL002292,20240308,326,284,24,2,,Completed,INV-202403-002292
2293,SAL002293,20241205,364,257,22,12,18.0,Pending,INV-202412-002293
2294,SAL002294,20250301,424,262,22,14,,Pending,INV-202503-002294
2295,SAL002295,20250403,435,150,13,4,,Pending,INV-202504-002295
2296,SAL002296,20221010,134,92,8,14,,Completed,INV-202210-002296
2297,SAL002297,20260703,830,211,18,9,,Completed,INV-202607-002297
2298,SAL002298,20241102,617,134,12,12,,Completed,INV-202411-002298
2299,SAL002299,20240625,575,264,22,6,,Completed,INV-202406-002299
2300,SAL002300,20240207,608,137,12,5,,Completed,INV-202402-002300
2301,SAL002301,20260728,530,187,16,10,,Completed,INV-202607-002301
2302,SAL002302,20240704,756,215,18,12,,Completed,INV-202407-002302
2303,SAL002303,20230215,775,98,9,16,,Completed,INV-202302-002303
2304,SAL002304,20241021,702,148,13,13,27.0,Completed,INV-202410-002304
2305,SAL002305,20250129,173,181,16,15,,Completed,INV-202501-002305
2306,SAL002306,20251103,280,295,25,18,39.0,Completed,INV-202511-002306
2307,SAL002307,20221227,215,179,15,6,,Completed,INV-202212-002307
2308,SAL002308,20220730,932,147,13,12,,Completed,INV-202207-002308
2309,SAL002309,20230930,523,180,15,16,,Completed,INV-202309-002309
2310,SAL002310,20220209,730,50,5,3,,Completed,INV-202202-002310
2311,SAL002311,20230204,745,216,18,7,,Completed,INV-202302-002311
2312,SAL002312,20220316,13,192,16,15,,Completed,INV-202203-002312
2313,SAL002313,20220525,834,140,12,4,,Completed,INV-202205-002313
2314,SAL002314,20250529,193,177,15,16,,Completed,INV-202505-002314
2315,SAL002315,20240210,683,180,15,15,,Completed,INV-202402-002315
2316,SAL002316,20220907,131,194,17,8,,Completed,INV-202209-002316
2317,SAL002317,20240315,926,261,22,4,,Completed,INV-202403-002317
2318,SAL002318,20231205,768,117,10,8,,Completed,INV-202312-002318
2319,SAL002319,20230405,409,291,25,6,,Completed,INV-202304-002319
2320,SAL002320,20220630,137,215,18,8,,Completed,INV-202206-002320
2321,SAL002321,20251227,37,87,8,11,,Completed,INV-202512-002321
2322,SAL002322,20230208,877,85,8,1,,Completed,INV-202302-002322
2323,SAL002323,20250630,912,277,24,16,36.0,Completed,INV-202506-002323
2324,SAL002324,20220530,588,134,12,16,,Completed,INV-202205-002324
2325,SAL002325,20260127,849,194,17,1,,Completed,INV-202601-002325
2326,SAL002326,20220416,930,173,15,14,,Completed,INV-202204-002326
2327,SAL002327,20220219,943,235,20,17,,Completed,INV-202202-002327
2328,SAL002328,20240519,234,103,9,11,,Completed,INV-202405-002328
2329,SAL002329,20221214,389,43,4,14,,Completed,INV-202212-002329
2330,SAL002330,20250804,829,158,14,16,,Completed,INV-202508-002330
2331,SAL002331,20250105,713,196,17,9,,Pending,INV-202501-002331
2332,SAL002332,20240421,813,89,8,2,,Completed,INV-202404-002332
2333,SAL002333,20240408,672,120,10,5,,Completed,INV-202404-002333
2334,SAL002334,20221012,786,248,21,10,,Completed,INV-202210-002334
2335,SAL002335,20251227,958,164,14,15,,Completed,INV-202512-002335
2336,SAL002336,20230222,132,222,19,17,,Completed,INV-202302-002336
2337,SAL002337,20230525,734,50,5,17,,Completed,INV-202305-002337
2338,SAL002338,20220628,837,71,6,5,,Completed,INV-202206-002338
2339,SAL002339,20221107,137,292,25,13,,Completed,INV-202211-002339
2340,SAL002340,20250109,647,120,10,17,,Completed,INV-202501-002340
2341,SAL002341,20251129,161,126,11,10,,Completed,INV-202511-002341
2342,SAL002342,20240916,552,121,11,16,17.0,Completed,INV-202409-002342
2343,SAL002343,20220909,565,19,2,10,,Completed,INV-202209-002343
2344,SAL002344,20260714,908,247,21,9,,Completed,INV-202607-002344
2345,SAL002345,20220207,138,136,12,10,,Completed,INV-202202-002345
2346,SAL002346,20260214,730,293,25,2,19.0,Completed,INV-202602-002346
2347,SAL002347,20240923,737,297,25,6,17.0,Completed,INV-202409-002347
2348,SAL002348,20220219,803,206,18,14,,Completed,INV-202202-002348
2349,SAL002349,20250226,462,92,8,9,,Completed,INV-202502-002349
2350,SAL002350,20230904,922,196,17,12,,Completed,INV-202309-002350
2351,SAL002351,20220417,172,242,21,11,,Completed,INV-202204-002351
2352,SAL002352,20241227,399,142,12,18,,Completed,INV-202412-002352
2353,SAL002353,20220428,989,250,21,10,,Completed,INV-202204-002353
2354,SAL002354,20231123,96,235,20,5,,Completed,INV-202311-002354
2355,SAL002355,20260529,31,251,21,15,,Completed,INV-202605-002355
2356,SAL002356,20260604,154,194,17,2,,Completed,INV-202606-002356
2357,SAL002357,20260315,186,167,14,7,10.0,Completed,INV-202603-002357
2358,SAL002358,20241201,22,200,17,1,,Completed,INV-202412-002358
2359,SAL002359,20240613,908,185,16,5,,Completed,INV-202406-002359
2360,SAL002360,20251107,652,65,6,10,,Completed,INV-202511-002360
2361,SAL002361,20231114,184,36,3,17,,Completed,INV-202311-002361
2362,SAL002362,20250306,242,271,23,16,17.0,Completed,INV-202503-002362
2363,SAL002363,20240126,432,153,13,12,,Completed,INV-202401-002363
2364,SAL002364,20220605,445,224,19,9,,Completed,INV-202206-002364
2365,SAL002365,20240209,563,91,8,14,,Completed,INV-202402-002365
2366,SAL002366,20240224,571,116,10,3,,Completed,INV-202402-002366
2367,SAL002367,20240406,10,165,14,10,,Completed,INV-202404-002367
2368,SAL002368,20231202,671,201,17,9,,Completed,INV-202312-002368
2369,SAL002369,20250719,542,67,6,10,,Completed,INV-202507-002369
2370,SAL002370,20230204,35,280,24,14,,Completed,INV-202302-002370
2371,SAL002371,20260503,820,103,9,17,,Completed,INV-202605-002371
2372,SAL002372,20230620,740,101,9,16,,Completed,INV-202306-002372
2373,SAL002373,20231106,513,60,5,12,,Completed,INV-202311-002373
2374,SAL002374,20230422,779,191,16,2,,Completed,INV-202304-002374
2375,SAL002375,20230828,226,277,24,7,,Completed,INV-202308-002375
2376,SAL002376,20251121,831,266,23,6,,Completed,INV-202511-002376
2377,SAL002377,20240708,634,298,25,11,,Completed,INV-202407-002377
2378,SAL002378,20220326,581,208,18,14,,Completed,INV-202203-002378
2379,SAL002379,20230515,254,194,17,16,,Completed,INV-202305-002379
2380,SAL002380,20220909,22,273,23,5,,Completed,INV-202209-002380
2381,SAL002381,20220529,270,123,11,3,,Completed,INV-202205-002381
2382,SAL002382,20240709,497,230,20,10,,Completed,INV-202407-002382
2383,SAL002383,20240614,867,154,13,14,,Completed,INV-202406-002383
2384,SAL002384,20260227,618,152,13,18,,Completed,INV-202602-002384
2385,SAL002385,20230423,942,293,25,8,,Completed,INV-202304-002385
2386,SAL002386,20231016,574,90,8,11,,Completed,INV-202310-002386
2387,SAL002387,20220923,258,40,4,14,,Completed,INV-202209-002387
2388,SAL002388,20220503,163,240,20,8,,Completed,INV-202205-002388
2389,SAL002389,20260425,679,292,25,7,,Completed,INV-202604-002389
2390,SAL002390,20250817,576,242,21,1,,Completed,INV-202508-002390
2391,SAL002391,20221019,517,260,22,10,,Completed,INV-202210-002391
2392,SAL002392,20220309,206,71,6,1,,Completed,INV-202203-002392
2393,SAL002393,20240522,293,165,14,1,,Completed,INV-202405-002393
2394,SAL002394,20240427,234,130,11,5,,Completed,INV-202404-002394
2395,SAL002395,20251004,13,256,22,8,,Completed,INV-202510-002395
2396,SAL002396,20220702,319,256,22,14,,Completed,INV-202207-002396
2397,SAL002397,20220605,170,27,3,10,,Completed,INV-202206-002397
2398,SAL002398,20250415,311,205,18,7,,Completed,INV-202504-002398
2399,SAL002399,20240621,233,32,3,1,,Completed,INV-202406-002399
2400,SAL002400,20230721,889,117,10,7,,Completed,INV-202307-002400
2401,SAL002401,20231026,748,249,21,6,,Completed,INV-202310-002401
2402,SAL002402,20250627,681,253,22,3,,Completed,INV-202506-002402
2403,SAL002403,20230125,918,262,22,7,,Completed,INV-202301-002403
2404,SAL002404,20240422,1000,24,2,18,,Pending,INV-202404-002404
2405,SAL002405,20220507,949,269,23,7,,Completed,INV-202205-002405
2406,SAL002406,20241217,517,159,14,16,,Completed,INV-202412-002406
2407,SAL002407,20250219,597,226,19,11,,Completed,INV-202502-002407
2408,SAL002408,20250703,842,129,11,2,,Completed,INV-202507-002408
2409,SAL002409,20220312,881,226,19,10,,Completed,INV-202203-002409
2410,SAL002410,20220517,215,199,17,13,,Completed,INV-202205-002410
2411,SAL002411,20240725,584,235,20,2,,Completed,INV-202407-002411
2412,SAL002412,20251030,445,170,15,9,25.0,Completed,INV-202510-002412
2413,SAL002413,20220328,144,270,23,7,,Completed,INV-202203-002413
2414,SAL002414,20260701,689,188,16,5,42.0,Completed,INV-202607-002414
2415,SAL002415,20231221,593,32,3,2,,Completed,INV-202312-002415
2416,SAL002416,20230630,605,250,21,9,,Completed,INV-202306-002416
2417,SAL002417,20230322,563,236,20,11,,Completed,INV-202303-002417
2418,SAL002418,20230624,411,218,19,6,,Completed,INV-202306-002418
2419,SAL002419,20240212,740,144,12,8,,Completed,INV-202402-002419
2420,SAL002420,20251204,666,151,13,9,,Completed,INV-202512-002420
2421,SAL002421,20250613,100,172,15,4,26.0,Completed,INV-202506-002421
2422,SAL002422,20230503,948,253,22,17,,Completed,INV-202305-002422
2423,SAL002423,20220627,787,69,6,4,,Completed,INV-202206-002423
2424,SAL002424,20251230,943,256,22,5,28.0,Completed,INV-202512-002424
2425,SAL002425,20250917,942,190,16,12,5.0,Completed,INV-202509-002425
2426,SAL002426,20240722,161,136,12,3,,Completed,INV-202407-002426
2427,SAL002427,20220717,844,230,20,14,,Completed,INV-202207-002427
2428,SAL002428,20230114,437,156,13,9,,Completed,INV-202301-002428
2429,SAL002429,20230220,1000,243,21,6,,Completed,INV-202302-002429
2430,SAL002430,20250903,179,297,25,10,,Completed,INV-202509-002430
2431,SAL002431,20220427,157,13,2,4,,Completed,INV-202204-002431
2432,SAL002432,20260416,842,204,17,5,38.0,Pending,INV-202604-002432
2433,SAL002433,20250617,155,188,16,1,,Completed,INV-202506-002433
2434,SAL002434,20250531,981,23,2,9,,Completed,INV-202505-002434
2435,SAL002435,20250213,291,126,11,9,,Completed,INV-202502-002435
2436,SAL002436,20230522,489,295,25,1,,Completed,INV-202305-002436
2437,SAL002437,20220403,27,166,14,5,,Completed,INV-202204-002437
2438,SAL002438,20260123,32,64,6,4,,Completed,INV-202601-002438
2439,SAL002439,20230331,437,268,23,8,,Completed,INV-202303-002439
2440,SAL002440,20260319,46,128,11,16,39.0,Completed,INV-202603-002440
2441,SAL002441,20251010,503,248,21,1,,Completed,INV-202510-002441
2442,SAL002442,20240806,427,114,10,4,17.0,Completed,INV-202408-002442
2443,SAL002443,20220729,990,39,4,7,,Completed,INV-202207-002443
2444,SAL002444,20250922,912,99,9,15,,Completed,INV-202509-002444
2445,SAL002445,20220211,452,129,11,15,,Completed,INV-202202-002445
2446,SAL002446,20221222,762,152,13,2,,Completed,INV-202212-002446
2447,SAL002447,20230515,5,267,23,8,,Completed,INV-202305-002447
2448,SAL002448,20250116,491,224,19,9,27.0,Completed,INV-202501-002448
2449,SAL002449,20231119,112,213,18,10,,Completed,INV-202311-002449
2450,SAL002450,20240419,2,181,16,10,,Completed,INV-202404-002450
2451,SAL002451,20220803,587,201,17,12,,Completed,INV-202208-002451
2452,SAL002452,20230109,193,244,21,14,,Completed,INV-202301-002452
2453,SAL002453,20230221,445,270,23,18,,Completed,INV-202302-002453
2454,SAL002454,20241220,301,135,12,1,,Completed,INV-202412-002454
2455,SAL002455,20250513,363,136,12,14,,Completed,INV-202505-002455
2456,SAL002456,20240309,528,153,13,1,,Completed,INV-202403-002456
2457,SAL002457,20230707,786,132,11,15,,Completed,INV-202307-002457
2458,SAL002458,20230906,375,116,10,5,,Completed,INV-202309-002458
2459,SAL002459,20220729,804,287,24,8,,Completed,INV-202207-002459
2460,SAL002460,20250912,547,28,3,5,,Completed,INV-202509-002460
2461,SAL002461,20220727,587,60,5,13,,Completed,INV-202207-002461
